Id,Distance,StationFromUid,StationToUid,Time
88894,890,2585430,2586268,273
88895,3413,2585430,2585971,723
88896,18,2585430,2586270,3
88897,10760,2585430,3559966,2271
88898,853,2585430,4215025,291
88899,763,2585430,4393742,294
88900,7349,2585430,4585378,1696
88901,9779,2585430,4729149,2194
88902,10193,2585430,4807340,2211
88903,3193,2585430,2586000,738
88904,10263,2585430,4807350,2276
88905,13437,2585430,4807395,2835
88906,9038,2585430,4807401,1964
88907,10956,2585430,4807409,2285
88908,10537,2585430,5291649,2275
88909,9213,2585430,5291656,1979
88910,16042,2585430,5291665,3349
88911,16915,2585430,5291667,3473
88912,17342,2585430,6860417,3606
88913,20541,2585430,6903044,4201
88914,6761,2585430,3470029,1375
88915,10339,2585430,4807388,2255
88916,2881,2585430,2585997,681
88917,849,2585398,2585457,200
88918,1468,2585398,2585453,378
88919,21579,2585398,6950077,4382
88920,14609,2585750,2585929,2954
88921,11137,2585750,2585961,2329
88922,9059,2585750,2585963,1975
88923,8840,2585750,2585964,1895
88924,13512,2585750,2585936,2727
88925,15366,2585750,2585934,3193
88926,14651,2585750,2585932,2968
88927,20311,2585750,2585919,3883
88928,11086,2585750,2585905,2360
88929,11798,2585750,2585906,2443
88930,12362,2585750,2585908,2479
88931,10615,2585750,2585960,2193
88932,18147,2585750,2585911,3472
88933,12927,2585750,2585916,2658
88934,18891,2585750,2585917,3860
88935,17002,2585750,2585920,3326
88936,15160,2585750,2585931,3058
88937,16681,2585750,2585921,3225
88938,17011,2585750,2585922,3298
88939,15545,2585750,2585924,2994
88940,13930,2585750,2585925,2734
88941,17898,2585750,2585926,3687
88942,15501,2585750,2585928,3135
88943,12288,2585750,2585913,2548
88944,10137,2585750,2585958,2110
88945,5103,2585371,3454384,1010
88946,10224,2585371,2586044,2073
88947,1406,2585371,2586268,300
88948,3287,2585371,2585971,773
88949,2328,2585371,2586270,434
88950,10936,2585371,3559966,2219
88951,1670,2585371,4215025,464
88952,2721,2585371,4393742,674
88953,6900,2585371,4585378,1530
88954,8812,2585371,4729149,1912
88955,9225,2585371,4807340,1929
88956,4422,2585371,2586000,888
88957,9295,2585371,4807350,1994
88958,11414,2585371,4807395,2442
88959,7016,2585371,4807401,1560
88960,8933,2585371,4807409,1893
88961,10714,2585371,5291649,2223
88962,9389,2585371,5291656,1927
88963,16219,2585371,5291665,3297
88964,17092,2585371,5291667,3422
88965,17518,2585371,6860417,3554
88966,20718,2585371,6903044,4149
88967,4953,2585371,3470029,988
88968,9371,2585371,4807388,1973
88969,3672,2585371,2585997,828
88970,2076,2585708,2585722,582
88971,5816,2585708,2585772,1337
88972,4690,2585708,2585774,1127
88973,3568,2585708,2585776,922
88974,2995,2585708,2585779,766
88975,8813,2585708,2585781,1938
88976,6355,2585708,2585782,1430
88977,6551,2585708,2585785,1555
88978,5198,2585708,2585787,1214
88979,4372,2585708,2585788,1068
88980,4446,2585708,2585789,1080
88981,6745,2585708,2585771,1574
88982,3604,2585708,2585790,820
88983,6457,2585708,2585794,1458
88984,5115,2585708,2585799,1223
88985,4044,2585708,2585764,917
88986,5367,2585708,2585762,1240
88987,5804,2585708,2585750,1318
88988,2389,2585708,2585728,615
88989,4515,2585708,2585716,1119
88990,4137,2585708,2585717,1036
88991,2488,2585708,2585720,726
88992,2851,2585708,2585721,746
88993,3314,2585708,2585791,674
88994,7324,2585708,2585770,1665
88995,4748,2585412,2585770,1133
88996,885,2585412,2585416,227
88997,792,2585412,2585417,184
88998,1303,2585412,2585420,296
88999,851,2585412,2585422,254
89000,1380,2585412,2585423,322
89001,1322,2585412,2585429,313
89002,2546,2585412,2585430,526
89003,2600,2585412,2585431,538
89004,2038,2585412,2585432,488
89005,1021,2585412,2585433,268
89006,2033,2585412,2585450,438
89007,704,2585412,2585435,216
89008,486,2585412,2585440,120
89009,1122,2585412,2585442,266
89010,1222,2585412,2585445,280
89011,1269,2585412,2585446,281
89012,1608,2585412,2585447,342
89013,2874,2585412,2585708,591
89014,3631,2585412,2585711,840
89015,3409,2585412,2585712,748
89016,2986,2585412,2585714,750
89017,3821,2585412,2585766,834
89018,404,2585412,2585438,92
89019,20192,2585412,6926354,4044
89020,7153,2585727,2585996,1388
89021,6405,2585727,2586032,1335
89022,8320,2585727,2586034,1740
89023,5769,2585727,2586037,1209
89024,7122,2585727,2586039,1443
89025,7908,2585727,2586042,1650
89026,6813,2585727,2586009,1493
89027,5883,2585727,2586005,1314
89028,5016,2585727,2586003,1042
89029,4917,2585727,2585985,954
89030,6978,2585727,2585974,1388
89031,6239,2585727,2586031,1222
89032,5818,2585727,2585975,1167
89033,5234,2585727,2585981,1005
89034,5204,2585727,2585982,1092
89035,5791,2585727,2585983,1162
89036,5630,2585727,2585984,1317
89037,4957,2585727,2585987,945
89038,4573,2585727,2586001,894
89039,5573,2585727,2585990,1112
89040,6007,2585727,2585992,1212
89041,6466,2585727,2585994,1272
89042,6730,2585727,2585995,1374
89043,6855,2585727,2585978,1478
89044,5077,2585727,2586030,1071
89045,9958,2585699,2585860,2165
89046,2598,2585699,2586272,671
89047,3112,2585699,2675985,738
89048,3188,2585699,2676298,824
89049,6182,2585699,2685255,1285
89050,9512,2585699,2685262,1793
89051,3248,2585699,2685263,650
89052,4651,2585699,2685269,1095
89053,6086,2585699,3110680,1277
89054,1563,2585699,3318732,311
89055,542,2585699,3318614,115
89056,3601,2585699,2685274,701
89057,1601,2585699,3318682,314
89058,925,2585699,3318697,281
89059,1214,2585699,3318701,310
89060,1419,2585699,3318711,392
89061,1234,2585699,3318717,370
89062,4480,2585699,2585972,905
89063,3264,2585699,2585968,613
89064,14336,2585699,2585807,3059
89065,13010,2585699,2585901,2627
89066,9014,2585699,2585853,1857
89067,8730,2585699,2585856,1851
89068,1331,2585699,3318688,275
89069,1773,2585699,3318744,435
89070,6205,2585391,2585748,1362
89071,9169,2585391,2585791,1928
89072,5669,2585391,2585794,1147
89073,5522,2585391,2585799,1310
89074,7324,2585389,2585996,1449
89075,9322,2585389,2586032,1942
89076,4454,2585391,2585764,895
89077,3462,2585391,2585762,670
89078,3960,2585391,2585750,781
89079,12044,2585389,2586034,2505
89080,3896,2585391,2585728,843
89081,2725,2585391,2585716,526
89082,2346,2585391,2585717,443
89083,3079,2585391,2585720,632
89084,9600,2585389,2586037,1976
89085,10953,2585389,2586039,2210
89086,7194,2585391,2585790,1492
89087,3595,2585391,2585721,819
89088,3484,2585391,2585724,771
89089,11739,2585389,2586042,2417
89090,3509,2585391,2585727,789
89091,3756,2585391,2585729,844
89092,3426,2585391,2585749,713
89093,8410,2585389,2586009,1796
89094,7481,2585389,2586005,1617
89095,3852,2585391,2585731,858
89096,4539,2585391,2585735,975
89097,5009,2585391,2585737,1044
89098,6613,2585389,2586003,1345
89099,5466,2585391,2585738,1217
89100,5008,2585391,2585742,1066
89101,6136,2585391,2585747,1265
89102,3069,2585391,2585722,692
89103,5358,2585391,2585789,1256
89104,5462,2585389,2585985,1062
89105,6555,2585389,2585974,1351
89106,6409,2585389,2586031,1283
89107,5989,2585389,2585975,1228
89108,5405,2585389,2585981,1066
89109,5374,2585389,2585982,1153
89110,5961,2585389,2585983,1223
89111,2515,2585389,2585984,579
89112,5127,2585389,2585987,1005
89113,6739,2585389,2586001,1370
89114,5744,2585389,2585990,1173
89115,6178,2585389,2585992,1273
89116,6636,2585389,2585994,1333
89117,6901,2585389,2585995,1435
89118,10578,2585389,2585978,2243
89119,8908,2585389,2586030,1838
89120,4576,2585430,2585996,973
89121,4560,2585430,2586032,1005
89122,7281,2585430,2586034,1569
89123,4838,2585430,2586037,1039
89124,6190,2585430,2586039,1273
89125,6977,2585430,2586042,1480
89126,4216,2585430,2586009,1033
89127,3287,2585430,2586005,854
89128,2419,2585430,2586003,582
89129,2320,2585430,2585985,494
89130,4382,2585430,2585974,928
89131,3471,2585430,2586031,733
89132,3932,2585430,2585975,836
89133,2467,2585430,2585981,517
89134,2437,2585430,2585982,604
89135,3024,2585430,2585983,673
89136,6254,2585430,2585984,1416
89137,2656,2585430,2585987,552
89138,1976,2585430,2586001,434
89139,2806,2585430,2585990,624
89140,3240,2585430,2585992,724
89141,3699,2585430,2585994,784
89142,3963,2585430,2585995,886
89143,5816,2585430,2585978,1306
89144,4146,2585430,2586030,901
89145,9055,2585377,2585929,1749
89146,5583,2585377,2585961,1125
89147,3191,2585377,2585963,765
89148,3422,2585377,2585964,724
89149,7958,2585377,2585936,1522
89150,7462,2585377,2585934,1546
89151,9097,2585377,2585932,1764
89152,16172,2585377,2585919,3125
89153,14734,2585377,2585905,3084
89154,13699,2585377,2585906,2870
89155,16328,2585377,2585908,3323
89156,3989,2585377,2585960,842
89157,14008,2585377,2585911,2714
89158,14943,2585377,2585916,3112
89159,10987,2585377,2585917,2213
89160,12863,2585377,2585920,2568
89161,9606,2585377,2585931,1853
89162,12542,2585377,2585921,2467
89163,12872,2585377,2585922,2540
89164,11406,2585377,2585924,2236
89165,9791,2585377,2585925,1976
89166,9994,2585377,2585926,2040
89167,9947,2585377,2585928,1931
89168,15937,2585377,2585913,3272
89169,4583,2585377,2585958,905
89170,9921,2585750,2585956,2062
89171,4661,2585750,2585827,1108
89172,5885,2585750,2585830,1303
89173,7116,2585750,2585835,1493
89174,4988,2585750,2585837,1022
89175,6072,2585750,2585838,1317
89176,8504,2585750,2585839,1773
89177,7900,2585750,2585843,1637
89178,11922,2585750,2585899,2379
89179,10826,2585750,2585902,2179
89180,9061,2585750,2585967,1952
89181,6428,2585750,2585844,1345
89182,11580,2585750,2585904,2348
89183,13981,2585750,2585938,2850
89184,12690,2585750,2585939,2585
89185,11710,2585750,2585942,2479
89186,10842,2585750,2585943,2309
89187,11758,2585750,2585945,2439
89188,12128,2585750,2585947,2503
89189,10819,2585750,2585951,2292
89190,12098,2585750,2585953,2514
89191,10153,2585750,2585954,2177
89192,9233,2585750,2585955,1914
89193,13983,2585750,2585937,2820
89194,2926,2585750,2585825,699
89195,4814,2585371,2585996,952
89196,6560,2585371,2586032,1377
89197,9281,2585371,2586034,1940
89198,6837,2585371,2586037,1411
89199,8190,2585371,2586039,1645
89200,8976,2585371,2586042,1852
89201,5901,2585371,2586009,1299
89202,4971,2585371,2586005,1120
89203,4104,2585371,2586003,848
89204,2952,2585371,2585985,565
89205,4045,2585371,2585974,854
89206,3900,2585371,2586031,786
89207,3479,2585371,2585975,731
89208,2895,2585371,2585981,569
89209,2865,2585371,2585982,656
89210,3452,2585371,2585983,725
89211,4231,2585371,2585984,1012
89212,2618,2585371,2585987,508
89213,3976,2585371,2586001,805
89214,3234,2585371,2585990,676
89215,3668,2585371,2585992,776
89216,4127,2585371,2585994,836
89217,4391,2585371,2585995,938
89218,7815,2585371,2585978,1678
89219,6145,2585371,2586030,1273
89220,2457,2585412,2585452,482
89221,2063,2585412,2585457,486
89222,1621,2585412,2585460,340
89223,1660,2585412,2585462,346
89224,1097,2585412,2585464,247
89225,1327,2585412,2585466,366
89226,658,2585412,2585469,164
89227,1003,2585412,2585470,303
89228,1103,2585412,2585472,283
89229,2833,2585412,2585453,684
89230,1141,2585412,2585473,375
89231,1529,2585412,2585477,327
89232,1651,2585412,2585492,465
89233,1943,2585412,2585684,417
89234,2297,2585412,2585694,524
89235,2162,2585412,2585695,432
89236,2407,2585412,2585699,478
89237,2957,2585412,2585704,571
89238,2427,2585412,2585455,632
89239,1536,2585412,2585476,360
89240,20195,2585412,6950077,4044
89241,2623,2585708,2585766,734
89242,4352,2585708,2585714,1182
89243,4775,2585708,2585712,1181
89244,4997,2585708,2585711,1273
89245,18896,2585708,6926354,3839
89246,18899,2585708,6950077,3840
89247,10119,2585727,2586028,2104
89248,1167,2585727,2585729,249
89249,3637,2585727,2585749,856
89250,1264,2585727,2585731,285
89251,1124,2585727,2585735,274
89252,1528,2585727,2585737,310
89253,2001,2585727,2585738,511
89254,1543,2585727,2585742,360
89255,2899,2585727,2585747,575
89256,3408,2585727,2585748,736
89257,3643,2585727,2585800,798
89258,1261,2585727,2585728,254
89259,4225,2585727,2585802,861
89260,7688,2585727,2586045,1572
89261,7545,2585727,2586011,1581
89262,6181,2585727,2586012,1232
89263,4704,2585727,2586014,922
89264,5895,2585727,2586018,1148
89265,5243,2585727,2586019,1104
89266,6042,2585727,2586021,1135
89267,4078,2585727,2586022,760
89268,4931,2585727,2586024,915
89269,7464,2585727,2586026,1442
89270,6067,2585727,2585804,1220
89271,4171,2585727,2585750,924
89272,3576,2585699,3454384,697
89273,7690,2585699,2586044,1613
89274,1417,2585699,2586268,392
89275,3700,2585699,2585971,733
89276,1157,2585699,2586270,239
89277,9577,2585699,3559966,2021
89278,1924,2585699,4215025,515
89279,1009,2585699,4393742,313
89280,6331,2585699,4585378,1468
89281,9983,2585699,4729149,2241
89282,10397,2585699,4807340,2258
89283,3481,2585699,2586000,748
89284,10466,2585699,4807350,2323
89285,13809,2585699,4807395,2950
89286,10553,2585699,4807401,2438
89287,11329,2585699,4807409,2401
89288,9355,2585699,5291649,2026
89289,8030,2585699,5291656,1729
89290,14860,2585699,5291665,3099
89291,15733,2585699,5291667,3224
89292,16159,2585699,6860417,3356
89293,19358,2585699,6903044,3951
89294,7832,2585699,3470029,1599
89295,10543,2585699,4807388,2302
89296,3169,2585699,2585997,691
89297,13843,2585389,2586028,2870
89298,5358,2585391,2585788,1183
89299,9080,2585430,2586028,1933
89300,2825,2585389,2585406,588
89301,3620,2585430,2585729,838
89302,2328,2585391,2585435,441
89303,773,2585389,2585391,158
89304,1392,2585389,2585394,262
89305,1298,2585389,2585396,241
89306,2662,2585391,2585438,558
89307,2780,2585391,2585440,588
89308,1836,2585389,2585398,342
89309,2183,2585389,2585400,502
89310,1958,2585389,2585401,406
89311,2386,2585389,2585402,485
89312,5870,2585430,2585749,1416
89313,3416,2585391,2585442,734
89314,3516,2585391,2585445,748
89315,3563,2585391,2585446,748
89316,2603,2585389,2585405,546
89317,6848,2585389,2585800,1522
89318,3902,2585391,2585447,809
89319,5168,2585391,2585708,1059
89320,3206,2585391,2585711,680
89321,2984,2585391,2585712,588
89322,3221,2585430,2585731,792
89323,3576,2585430,2585735,863
89324,2697,2585430,2585737,660
89325,1852,2585391,2585433,339
89326,2562,2585391,2585714,589
89327,4324,2585391,2585770,973
89328,3783,2585430,2585738,942
89329,2687,2585430,2585742,578
89330,2611,2585430,2585747,567
89331,4184,2585391,2585771,887
89332,3991,2585391,2585772,800
89333,4569,2585391,2585774,937
89334,2354,2585430,2585748,588
89335,6576,2585430,2585800,1545
89336,2874,2585389,2585410,648
89337,3556,2585430,2585727,816
89338,5743,2585430,2585802,1255
89339,6413,2585430,2586045,1334
89340,4287,2585391,2585776,945
89341,4585,2585391,2585779,1048
89342,5813,2585391,2585781,1246
89343,8464,2585389,2585802,1724
89344,11175,2585389,2586045,2271
89345,4530,2585391,2585782,894
89346,4723,2585391,2585785,972
89347,5077,2585391,2585787,1025
89348,4330,2585391,2585766,1049
89349,1613,2585391,2585432,328
89350,4949,2585430,2586011,1121
89351,9143,2585389,2586011,1884
89352,3413,2585430,2586012,743
89353,6351,2585389,2586012,1292
89354,2107,2585430,2586014,462
89355,6870,2585389,2586014,1399
89356,3299,2585430,2586018,688
89357,8061,2585389,2586018,1625
89358,4456,2585430,2586019,971
89359,8650,2585389,2586019,1734
89360,5139,2585430,2586021,1091
89361,9333,2585389,2586021,1854
89362,3338,2585430,2586022,729
89363,7460,2585389,2586022,1443
89364,4589,2585430,2586024,1007
89365,8314,2585389,2586024,1599
89366,6717,2585430,2586026,1431
89367,10911,2585389,2586026,2194
89368,6347,2585430,2585804,1311
89369,3772,2585430,2585724,873
89370,10306,2585389,2585804,2084
89371,3348,2585389,2585412,700
89372,4367,2585377,2585956,857
89373,7483,2585377,2585827,1661
89374,7440,2585377,2585830,1679
89375,7887,2585377,2585835,1735
89376,9422,2585377,2585837,2077
89377,8217,2585377,2585838,1926
89378,9275,2585377,2585839,2015
89379,8671,2585377,2585843,1879
89380,12371,2585377,2585899,2595
89381,14314,2585377,2585902,2920
89382,3643,2585377,2585967,781
89383,10863,2585377,2585844,2400
89384,15346,2585377,2585904,3154
89385,8427,2585377,2585938,1646
89386,7136,2585377,2585939,1381
89387,6293,2585377,2585942,1308
89388,5287,2585377,2585943,1104
89389,4898,2585377,2585945,1037
89390,5269,2585377,2585947,1101
89391,5402,2585377,2585951,1121
89392,6680,2585377,2585953,1343
89393,4736,2585377,2585954,1006
89394,3679,2585377,2585955,709
89395,8429,2585377,2585937,1615
89396,8162,2585377,2585825,1965
89397,9890,2585371,2586028,2024
89398,4599,2585371,2585389,1009
89399,3498,2585371,2585391,775
89400,2927,2585371,2585394,716
89401,2995,2585371,2585396,687
89402,2598,2585371,2585398,626
89403,2088,2585371,2585400,525
89404,1306,2585371,2585401,369
89405,1602,2585371,2585402,440
89406,891,2585371,2585405,291
89407,5355,2585371,2585800,1183
89408,6246,2585371,2585387,1396
89409,5920,2585371,2585802,1203
89410,8413,2585371,2586045,1706
89411,6633,2585371,2586011,1387
89412,3842,2585371,2586012,795
89413,4107,2585371,2586014,834
89414,5113,2585371,2586018,1012
89415,6140,2585371,2586019,1237
89416,6824,2585371,2586021,1357
89417,5338,2585371,2586022,1100
89418,6110,2585371,2586024,1264
89419,8402,2585371,2586026,1697
89420,7761,2585371,2585804,1563
89421,5134,2585371,2585385,1243
89422,4420,2585750,2585821,991
89423,11061,2585750,2585871,2286
89424,11376,2585750,2585872,2357
89425,7934,2585750,2585873,1671
89426,7993,2585750,2585875,1700
89427,8620,2585750,2585876,1811
89428,8444,2585750,2585880,1770
89429,8656,2585750,2585883,1828
89430,9313,2585750,2585885,1930
89431,8424,2585750,2585888,1735
89432,9490,2585750,2585893,1941
89433,10525,2585750,2585868,2155
89434,10934,2585750,2585894,2212
89435,6860,2585750,2585850,1449
89436,5961,2585750,2585848,1256
89437,5913,2585750,2585846,1252
89438,3054,2585750,2585824,674
89439,8829,2585750,2585808,1823
89440,8900,2585750,2585809,1833
89441,7932,2585750,2585811,1709
89442,7815,2585750,2585814,1654
89443,3680,2585750,2585817,793
89444,5841,2585750,2585820,1336
89445,9799,2585750,2585897,2043
89446,13145,2585750,2585863,2744
89447,12264,2585729,2585929,2347
89448,8792,2585729,2585961,1723
89449,6714,2585729,2585963,1369
89450,7136,2585729,2585964,1417
89451,11167,2585729,2585936,2121
89452,13021,2585729,2585934,2587
89453,12306,2585729,2585932,2362
89454,18851,2585729,2585919,3564
89455,10064,2585729,2585905,2155
89456,10441,2585729,2585906,2095
89457,11657,2585729,2585908,2394
89458,8270,2585729,2585960,1586
89459,16687,2585729,2585911,3153
89460,11685,2585729,2585916,2338
89461,16546,2585729,2585917,3253
89462,15542,2585729,2585920,3007
89463,12815,2585729,2585931,2451
89464,15222,2585729,2585921,2905
89465,15551,2585729,2585922,2979
89466,14085,2585729,2585924,2675
89467,12470,2585729,2585925,2414
89468,15553,2585729,2585926,3080
